order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id,department,product_name
2959683,160130,7,0,10,7.0,69,8,0,15,canned goods,soup broth bouillon
659473,53439,9,0,7,8.0,16,18,0,4,produce,fresh herbs
2480824,144977,54,3,9,2.0,45,8,1,19,snacks,candy chocolate
46194,110033,67,0,19,4.0,123,11,1,4,produce,packaged vegetables fruits
836854,50103,9,4,23,25.0,45,6,1,19,snacks,candy chocolate
566037,205876,2,3,15,24.0,72,15,0,13,pantry,condiments
2861022,40354,15,1,16,29.0,120,13,1,16,dairy eggs,yogurt
1015943,108514,3,4,19,7.0,100,9,1,21,missing,missing
2579386,100914,6,0,13,21.0,31,2,1,7,beverages,refrigerated
869001,167273,25,5,18,5.0,112,6,1,3,bakery,bread
1431763,82253,6,5,10,7.0,123,2,1,4,produce,packaged vegetables fruits
3219577,197500,20,0,16,14.0,21,6,1,16,dairy eggs,packaged cheese
2949880,200640,25,6,18,12.0,20,10,1,11,personal care,oral hygiene
380151,163404,18,4,9,4.0,107,7,1,19,snacks,chips pretzels
2431342,29624,16,2,13,15.0,35,4,1,12,meat seafood,poultry counter
2956813,38510,12,1,12,19.0,24,4,1,4,produce,fresh fruits
3253735,95937,20,0,19,10.0,106,4,1,12,meat seafood,hot dogs bacon sausage
1437618,102679,9,1,7,15.0,91,5,1,16,dairy eggs,soy lactosefree
3139637,91285,15,0,23,30.0,116,2,1,1,frozen,frozen produce
1347604,91994,4,1,14,29.0,83,8,0,4,produce,fresh vegetables
817593,26626,12,1,15,29.0,99,15,1,15,canned goods,canned fruit applesauce
3134779,80211,1,2,16,0.0,99,5,0,15,canned goods,canned fruit applesauce
2038518,156171,6,0,19,30.0,83,12,0,4,produce,fresh vegetables
99555,30682,24,0,10,7.0,91,9,1,16,dairy eggs,soy lactosefree
1815295,44188,22,6,18,4.0,84,12,1,16,dairy eggs,milk
176909,44473,19,5,21,9.0,96,3,1,20,deli,lunch meat
1956083,181866,25,2,13,4.0,83,19,1,4,produce,fresh vegetables
3047381,116594,11,4,14,25.0,65,2,0,11,personal care,protein meal replacements
1150383,29850,3,1,8,4.0,120,1,1,16,dairy eggs,yogurt
1611755,69723,14,0,18,19.0,91,8,1,16,dairy eggs,soy lactosefree
194432,105539,37,1,13,7.0,50,9,1,19,snacks,fruit vegetable snacks
3012619,18591,37,2,11,7.0,83,9,1,4,produce,fresh vegetables
1829534,111871,17,6,17,9.0,116,5,1,1,frozen,frozen produce
2813593,83712,4,1,16,29.0,24,2,1,4,produce,fresh fruits
1292164,42839,6,1,17,13.0,59,21,1,15,canned goods,canned meals beans
2995440,122121,4,1,13,30.0,83,8,1,4,produce,fresh vegetables
2598084,105422,36,5,1,12.0,83,3,0,4,produce,fresh vegetables
1998185,109260,75,4,10,2.0,31,1,1,7,beverages,refrigerated
1851648,48060,10,1,19,14.0,37,8,0,1,frozen,ice cream ice
2822351,156783,29,6,21,5.0,24,7,1,4,produce,fresh fruits
646140,108281,16,3,13,8.0,81,16,1,15,canned goods,canned jarred vegetables
1180580,176469,6,4,15,5.0,84,3,1,16,dairy eggs,milk
1635689,112498,3,1,7,25.0,31,4,1,7,beverages,refrigerated
1279424,23170,80,5,14,0.0,9,2,0,9,dry goods pasta,pasta sauce
31066,104403,10,3,16,16.0,117,10,1,19,snacks,nuts seeds dried fruit
3232479,171776,3,1,14,30.0,21,9,1,16,dairy eggs,packaged cheese
492346,82356,16,0,15,2.0,112,4,1,3,bakery,bread
1231157,188430,9,3,14,9.0,24,6,0,4,produce,fresh fruits
2871780,100078,3,0,16,12.0,61,11,1,19,snacks,cookies cakes
2897043,198013,30,4,14,1.0,78,5,1,19,snacks,crackers
1598951,116782,8,3,10,9.0,32,2,1,4,produce,packaged produce
1027989,148588,33,4,13,2.0,79,4,0,1,frozen,frozen pizza
3286597,43992,4,6,21,7.0,21,9,0,16,dairy eggs,packaged cheese
1726337,205871,1,0,17,0.0,24,15,0,4,produce,fresh fruits
2764874,83556,2,4,14,30.0,16,10,0,4,produce,fresh herbs
71646,144974,4,4,9,9.0,123,7,1,4,produce,packaged vegetables fruits
1717445,141440,39,0,11,14.0,85,1,1,17,household,food storage
2078512,130565,13,3,18,16.0,123,8,1,4,produce,packaged vegetables fruits
1041498,62715,1,1,19,0.0,24,2,0,4,produce,fresh fruits
3103190,12634,1,3,9,0.0,83,7,0,4,produce,fresh vegetables
2447206,123531,52,6,10,10.0,31,5,1,7,beverages,refrigerated
356686,158495,7,0,10,30.0,17,18,0,13,pantry,baking ingredients
735802,1958,34,5,9,3.0,120,7,1,16,dairy eggs,yogurt
2065306,52298,10,4,17,29.0,67,9,0,20,deli,fresh dips tapenades
2115454,30490,4,2,11,6.0,83,7,0,4,produce,fresh vegetables
1875261,205647,65,1,15,6.0,90,16,0,7,beverages,cocoa drink mixes
2418729,71766,10,0,13,8.0,123,3,1,4,produce,packaged vegetables fruits
2853465,119208,6,6,8,30.0,67,9,1,20,deli,fresh dips tapenades
2574486,153406,52,0,15,2.0,122,1,1,12,meat seafood,meat counter
221199,151567,6,4,15,3.0,27,3,0,5,alcohol,beers coolers
1159191,128855,2,1,19,7.0,120,2,0,16,dairy eggs,yogurt
38418,174121,16,3,19,15.0,45,24,0,19,snacks,candy chocolate
380502,86198,23,0,21,16.0,120,1,1,16,dairy eggs,yogurt
1565949,33329,13,6,17,15.0,83,5,0,4,produce,fresh vegetables
562618,203898,3,2,12,11.0,69,20,0,15,canned goods,soup broth bouillon
2018007,41879,18,4,12,2.0,93,3,0,3,bakery,breakfast bakery
2359388,62680,3,0,12,6.0,83,1,1,4,produce,fresh vegetables
1588007,175915,6,4,15,25.0,24,5,1,4,produce,fresh fruits
2711631,169687,1,3,10,0.0,120,8,0,16,dairy eggs,yogurt
3157175,6895,53,0,12,24.0,17,8,0,13,pantry,baking ingredients
2335942,75812,30,2,8,2.0,24,5,1,4,produce,fresh fruits
1154290,42268,1,0,11,0.0,21,20,0,16,dairy eggs,packaged cheese
463941,10791,31,0,14,14.0,45,6,1,19,snacks,candy chocolate
388308,34534,9,1,10,15.0,84,1,1,16,dairy eggs,milk
129060,79956,5,3,11,6.0,9,2,1,9,dry goods pasta,pasta sauce
741748,64267,28,2,10,3.0,3,9,1,19,snacks,energy granola bars
2684836,167487,8,6,12,30.0,88,11,1,13,pantry,spreads
190721,171678,5,6,17,4.0,83,21,0,4,produce,fresh vegetables
1779613,127028,2,0,11,11.0,83,5,0,4,produce,fresh vegetables
2131249,138126,11,4,12,3.0,30,2,1,6,international,latino foods
1394490,108506,1,6,12,0.0,16,13,0,4,produce,fresh herbs
3247059,53085,15,6,12,20.0,116,12,0,1,frozen,frozen produce
1634238,113040,39,5,10,7.0,112,13,0,3,bakery,bread
252390,188229,10,6,21,24.0,116,6,1,1,frozen,frozen produce
1258633,139293,1,4,18,0.0,83,13,0,4,produce,fresh vegetables
2419670,199616,3,2,15,5.0,84,3,0,16,dairy eggs,milk
476129,178688,7,1,12,19.0,123,5,1,4,produce,packaged vegetables fruits
1915645,179678,25,1,11,4.0,106,47,1,12,meat seafood,hot dogs bacon sausage
2662945,98907,25,5,0,5.0,24,13,1,4,produce,fresh fruits
144139,144689,22,0,16,30.0,21,20,1,16,dairy eggs,packaged cheese
3034884,93361,33,1,9,6.0,120,2,1,16,dairy eggs,yogurt
1845989,86257,12,0,14,11.0,24,6,1,4,produce,fresh fruits
2734184,19697,6,3,14,19.0,67,8,1,20,deli,fresh dips tapenades
2011509,187752,12,0,15,6.0,69,12,1,15,canned goods,soup broth bouillon
933436,84652,73,1,12,5.0,21,5,1,16,dairy eggs,packaged cheese
270475,112708,23,1,8,7.0,3,10,1,19,snacks,energy granola bars
2848968,163519,5,4,11,30.0,123,3,0,4,produce,packaged vegetables fruits
678185,45392,4,2,16,14.0,49,3,0,12,meat seafood,packaged poultry
1281321,44814,7,6,16,7.0,24,3,1,4,produce,fresh fruits
460293,100434,21,0,8,3.0,23,23,0,19,snacks,popcorn jerky
42620,76547,8,1,18,5.0,13,6,0,20,deli,prepared meals
1604974,154323,26,0,7,8.0,37,2,1,1,frozen,ice cream ice
2199209,179277,19,3,17,30.0,23,1,1,19,snacks,popcorn jerky
2257158,21762,7,1,20,9.0,29,12,0,13,pantry,honeys syrups nectars
533586,48560,9,6,10,10.0,43,4,0,3,bakery,buns rolls
2446658,13770,16,6,14,7.0,24,5,1,4,produce,fresh fruits
649810,147953,21,1,14,16.0,24,2,1,4,produce,fresh fruits
2277728,2117,4,0,11,7.0,21,7,1,16,dairy eggs,packaged cheese
546283,16260,44,6,9,6.0,16,3,1,4,produce,fresh herbs
26527,30225,10,1,14,7.0,83,12,1,4,produce,fresh vegetables
1430268,30686,72,3,11,2.0,130,5,1,14,breakfast,hot cereal pancake mixes
2616992,85444,7,4,20,28.0,130,7,0,14,breakfast,hot cereal pancake mixes
497362,171399,4,5,22,30.0,32,2,0,4,produce,packaged produce
1603107,177943,33,2,18,6.0,120,7,1,16,dairy eggs,yogurt
1336422,185180,19,5,21,30.0,9,4,0,9,dry goods pasta,pasta sauce
2489582,165175,2,6,5,4.0,61,9,0,19,snacks,cookies cakes
2337362,154411,57,4,12,7.0,100,6,1,21,missing,missing
1859977,37052,25,6,18,17.0,9,5,0,9,dry goods pasta,pasta sauce
1494881,88522,3,6,19,30.0,107,16,0,19,snacks,chips pretzels
716900,48419,6,0,15,9.0,69,23,0,15,canned goods,soup broth bouillon
342615,141467,26,1,16,5.0,123,3,1,4,produce,packaged vegetables fruits
195290,188673,16,5,19,19.0,120,3,1,16,dairy eggs,yogurt
1712627,165142,11,2,10,9.0,21,3,1,16,dairy eggs,packaged cheese
233150,180832,23,0,17,11.0,83,11,1,4,produce,fresh vegetables
271688,121585,1,0,14,0.0,21,2,0,16,dairy eggs,packaged cheese
1085779,168907,5,0,0,9.0,105,14,0,13,pantry,doughs gelatins bake mixes
1302311,66594,6,1,10,3.0,96,2,0,20,deli,lunch meat
1616486,611,10,6,10,9.0,48,2,1,14,breakfast,breakfast bars pastries
2113162,69500,2,2,10,7.0,110,10,0,13,pantry,pickled goods olives
583396,109678,5,5,8,11.0,106,6,1,12,meat seafood,hot dogs bacon sausage
2052915,81744,11,4,16,17.0,83,3,0,4,produce,fresh vegetables
786419,93464,15,0,12,14.0,54,13,1,17,household,paper goods
1976769,81012,3,5,9,17.0,107,6,0,19,snacks,chips pretzels
223137,185331,31,1,17,11.0,115,1,1,7,beverages,water seltzer sparkling water
1186011,37426,1,0,15,0.0,24,1,0,4,produce,fresh fruits
1045298,93238,10,0,16,20.0,32,24,0,4,produce,packaged produce
909537,67167,2,2,12,30.0,115,2,1,7,beverages,water seltzer sparkling water
3095281,33104,60,1,22,5.0,24,5,1,4,produce,fresh fruits
2547362,151409,13,3,13,3.0,81,3,1,15,canned goods,canned jarred vegetables
1108591,188240,8,1,16,11.0,77,1,1,7,beverages,soft drinks
564427,136935,15,6,12,4.0,121,1,1,14,breakfast,cereal
2042637,2094,15,5,16,3.0,50,3,0,19,snacks,fruit vegetable snacks
3206401,11845,14,0,13,5.0,121,15,0,14,breakfast,cereal
2871427,73593,14,1,10,25.0,83,11,1,4,produce,fresh vegetables
2680882,153239,39,6,13,3.0,91,6,1,16,dairy eggs,soy lactosefree
14906,112298,3,6,12,8.0,120,16,1,16,dairy eggs,yogurt
174609,169047,12,1,13,7.0,112,9,0,3,bakery,bread
293470,203925,5,1,16,28.0,120,3,1,16,dairy eggs,yogurt
979618,70125,11,3,8,30.0,130,13,1,14,breakfast,hot cereal pancake mixes
510437,42410,24,6,10,4.0,91,6,1,16,dairy eggs,soy lactosefree
2164411,48443,1,1,18,0.0,12,4,0,9,dry goods pasta,fresh pasta
491249,164505,4,3,9,4.0,88,3,0,13,pantry,spreads
1891810,159339,7,2,14,6.0,117,20,0,19,snacks,nuts seeds dried fruit
199853,163372,14,3,14,15.0,38,7,1,1,frozen,frozen meals
2526387,9290,23,1,9,7.0,24,19,1,4,produce,fresh fruits
1291790,8436,14,1,9,12.0,19,5,1,13,pantry,oils vinegars
216401,60881,11,6,22,6.0,131,11,0,9,dry goods pasta,dry pasta
360399,120168,77,1,13,3.0,120,6,1,16,dairy eggs,yogurt
2238027,34509,3,2,10,13.0,83,18,0,4,produce,fresh vegetables
1108222,93136,5,6,10,13.0,23,1,0,19,snacks,popcorn jerky
1581411,74908,6,6,11,7.0,81,8,1,15,canned goods,canned jarred vegetables
2048997,91245,8,3,16,21.0,83,1,1,4,produce,fresh vegetables
3057558,184828,10,3,17,23.0,123,4,0,4,produce,packaged vegetables fruits
692008,38171,55,5,11,2.0,133,14,0,11,personal care,muscles joints pain relief
2286638,51144,33,5,15,7.0,52,5,1,1,frozen,frozen breakfast
737568,140222,2,1,0,16.0,20,11,0,11,personal care,oral hygiene
1890242,6010,26,3,22,9.0,120,1,1,16,dairy eggs,yogurt
345092,45652,3,0,17,30.0,88,12,0,13,pantry,spreads
44052,152516,16,0,15,7.0,35,4,0,12,meat seafood,poultry counter
1029361,13466,6,5,9,30.0,83,7,0,4,produce,fresh vegetables
2496283,7832,60,3,14,5.0,116,7,1,1,frozen,frozen produce
3133168,39112,5,0,12,14.0,43,1,0,3,bakery,buns rolls
1533280,48398,3,4,12,17.0,110,1,0,13,pantry,pickled goods olives
966369,73259,4,5,14,30.0,54,27,0,17,household,paper goods
2997365,99721,53,0,17,2.0,31,7,1,7,beverages,refrigerated
3092787,30829,1,3,8,0.0,98,6,0,7,beverages,juice nectars
939767,190349,48,3,10,3.0,112,9,1,3,bakery,bread
3022899,129138,24,0,15,3.0,84,1,1,16,dairy eggs,milk
513700,142936,59,1,9,5.0,125,4,1,19,snacks,trail mix snack mix
1582113,121625,17,3,15,3.0,133,11,0,11,personal care,muscles joints pain relief
1412347,171743,6,5,13,12.0,116,17,0,1,frozen,frozen produce
1786049,26079,1,3,10,0.0,24,11,0,4,produce,fresh fruits
2619473,202563,5,0,20,6.0,83,10,1,4,produce,fresh vegetables
3385058,22795,34,6,14,4.0,26,1,1,7,beverages,coffee
33625,171846,2,2,17,4.0,112,4,0,3,bakery,bread
2899034,149041,40,5,8,28.0,83,16,1,4,produce,fresh vegetables
743981,153365,6,0,13,17.0,32,11,1,4,produce,packaged produce
239031,87735,18,6,13,5.0,123,2,1,4,produce,packaged vegetables fruits
22461,113272,13,1,15,7.0,26,7,1,7,beverages,coffee
435155,68302,46,2,12,8.0,116,5,0,1,frozen,frozen produce
1500325,112295,51,1,22,2.0,37,3,0,1,frozen,ice cream ice
954921,19274,16,3,17,10.0,21,1,0,16,dairy eggs,packaged cheese
2335146,177274,11,1,14,19.0,120,36,1,16,dairy eggs,yogurt
1366462,162359,1,3,10,0.0,24,3,0,4,produce,fresh fruits
454789,10231,4,0,17,8.0,36,2,1,16,dairy eggs,butter
1493852,115624,10,6,13,30.0,66,4,0,6,international,asian foods
3077535,174827,4,6,20,7.0,131,21,0,9,dry goods pasta,dry pasta
3003985,89569,2,0,15,30.0,123,4,1,4,produce,packaged vegetables fruits
3063183,173833,2,2,15,22.0,123,2,1,4,produce,packaged vegetables fruits
2473523,8406,21,1,12,12.0,115,14,1,7,beverages,water seltzer sparkling water
1881242,1789,6,0,15,15.0,4,20,1,9,dry goods pasta,instant foods
2496131,33619,11,1,11,30.0,92,10,1,18,babies,baby food formula
2417807,191011,3,0,14,21.0,83,26,0,4,produce,fresh vegetables
3205103,186710,18,3,17,10.0,61,21,1,19,snacks,cookies cakes
3080023,112797,9,5,14,20.0,83,4,0,4,produce,fresh vegetables
1926866,102513,2,3,13,7.0,24,2,1,4,produce,fresh fruits
2689310,146433,4,0,11,6.0,24,4,1,4,produce,fresh fruits
1960985,14187,3,2,16,21.0,29,5,0,13,pantry,honeys syrups nectars
2602382,55996,4,5,15,23.0,50,16,0,19,snacks,fruit vegetable snacks
206067,90071,3,0,16,30.0,88,1,0,13,pantry,spreads
1231646,15448,21,0,17,8.0,31,7,1,7,beverages,refrigerated
601932,20066,3,6,12,13.0,122,16,0,12,meat seafood,meat counter
3346533,54058,7,1,19,8.0,44,8,0,11,personal care,eye ear care
1834166,58660,6,5,17,3.0,58,17,0,1,frozen,frozen breads doughs
2172443,78775,26,5,8,1.0,93,1,1,3,bakery,breakfast bakery
1885756,143496,11,0,17,15.0,108,2,1,16,dairy eggs,other creams cheeses
2123374,198426,2,0,13,7.0,5,35,0,13,pantry,marinades meat preparation
2769690,364,18,3,21,6.0,32,1,1,4,produce,packaged produce
2612858,138432,23,6,8,6.0,24,16,1,4,produce,fresh fruits
259269,37134,40,1,22,9.0,48,7,1,14,breakfast,breakfast bars pastries
1287347,135433,48,0,22,6.0,21,11,1,16,dairy eggs,packaged cheese
3285557,159753,50,6,7,7.0,84,4,1,16,dairy eggs,milk
824984,17034,10,4,12,0.0,67,3,0,20,deli,fresh dips tapenades
2138294,71598,4,6,15,13.0,67,29,1,20,deli,fresh dips tapenades
98185,1264,1,0,18,0.0,88,14,0,13,pantry,spreads
2133787,130124,3,6,9,20.0,38,11,0,1,frozen,frozen meals
3089817,98248,7,4,9,6.0,53,4,0,16,dairy eggs,cream
2734014,30423,10,5,18,30.0,105,20,0,13,pantry,doughs gelatins bake mixes
955609,176254,2,3,14,8.0,52,3,1,1,frozen,frozen breakfast
1526802,103850,8,5,12,16.0,76,14,0,6,international,indian foods
1574054,121286,4,2,12,23.0,91,27,0,16,dairy eggs,soy lactosefree
654511,46529,29,3,15,15.0,96,3,1,20,deli,lunch meat
3343213,68227,1,1,9,0.0,123,3,0,4,produce,packaged vegetables fruits
3249167,35655,2,5,11,8.0,37,5,0,1,frozen,ice cream ice
526551,15772,2,2,15,30.0,83,21,0,4,produce,fresh vegetables
228409,86834,9,1,8,6.0,19,23,1,13,pantry,oils vinegars
2407983,52118,6,2,14,30.0,131,1,0,9,dry goods pasta,dry pasta
2746901,61221,4,0,12,27.0,21,6,1,16,dairy eggs,packaged cheese
2789265,67976,3,6,21,6.0,24,5,1,4,produce,fresh fruits
2487303,90308,24,2,13,5.0,131,8,1,9,dry goods pasta,dry pasta
1650232,7584,42,1,10,5.0,24,4,1,4,produce,fresh fruits
787565,42933,3,2,22,8.0,47,21,0,11,personal care,vitamins supplements
3316301,172882,2,1,8,7.0,83,2,1,4,produce,fresh vegetables
669248,199780,10,6,21,1.0,123,9,1,4,produce,packaged vegetables fruits
2116501,31291,1,0,8,0.0,24,14,0,4,produce,fresh fruits
2720147,175536,48,0,15,6.0,37,11,1,1,frozen,ice cream ice
2470497,57641,44,0,13,3.0,67,8,1,20,deli,fresh dips tapenades
3065082,44426,8,0,11,9.0,77,7,0,7,beverages,soft drinks
3408362,178814,18,1,9,14.0,24,6,1,4,produce,fresh fruits
2210837,62102,3,0,19,11.0,83,9,0,4,produce,fresh vegetables
2665270,96366,5,1,9,13.0,32,4,1,4,produce,packaged produce
1159728,71968,9,5,13,8.0,24,2,1,4,produce,fresh fruits
858456,176478,63,1,10,10.0,115,7,1,7,beverages,water seltzer sparkling water
2947415,58282,38,4,14,3.0,25,9,0,11,personal care,soap
1451491,30910,27,5,23,7.0,120,16,1,16,dairy eggs,yogurt
1183853,191250,31,2,10,5.0,24,5,1,4,produce,fresh fruits
2562913,201169,4,6,11,9.0,24,21,0,4,produce,fresh fruits
2735222,130434,5,3,12,30.0,89,1,1,13,pantry,salad dressing toppings
3024582,142483,23,5,17,30.0,88,15,1,13,pantry,spreads
632684,190333,12,2,10,6.0,115,2,1,7,beverages,water seltzer sparkling water
2210168,46359,8,5,17,15.0,17,7,0,13,pantry,baking ingredients
2236353,91075,8,6,22,4.0,123,31,0,4,produce,packaged vegetables fruits
713353,122377,6,3,15,7.0,24,12,0,4,produce,fresh fruits
1340970,68320,8,2,11,4.0,17,6,0,13,pantry,baking ingredients
2374120,167827,1,2,19,0.0,17,1,0,13,pantry,baking ingredients
1070187,22588,6,6,17,7.0,112,1,1,3,bakery,bread
2035731,5094,9,2,18,20.0,19,18,0,13,pantry,oils vinegars
2908966,145780,31,5,13,7.0,122,13,1,12,meat seafood,meat counter
1054240,114197,38,1,8,7.0,123,1,1,4,produce,packaged vegetables fruits
2668186,127330,60,4,9,12.0,83,20,1,4,produce,fresh vegetables
2426199,97654,16,2,10,7.0,123,14,1,4,produce,packaged vegetables fruits
2028294,84090,1,4,13,0.0,24,15,0,4,produce,fresh fruits
250295,102464,8,0,19,30.0,21,2,0,16,dairy eggs,packaged cheese
188794,125372,17,0,19,12.0,43,13,1,3,bakery,buns rolls
743675,20154,4,3,9,30.0,24,3,0,4,produce,fresh fruits
373041,202569,1,0,13,0.0,117,1,0,19,snacks,nuts seeds dried fruit
1289937,66946,2,3,14,4.0,24,2,1,4,produce,fresh fruits
259364,106196,30,2,19,3.0,77,13,1,7,beverages,soft drinks
968086,196304,23,0,14,4.0,123,8,1,4,produce,packaged vegetables fruits
618968,155188,16,1,19,6.0,89,14,0,13,pantry,salad dressing toppings
1272186,15949,1,1,9,0.0,62,7,0,5,alcohol,white wines
11332,45576,4,1,11,7.0,24,3,1,4,produce,fresh fruits
2057616,184743,8,2,21,3.0,115,1,1,7,beverages,water seltzer sparkling water
3231993,92111,11,4,8,3.0,37,5,0,1,frozen,ice cream ice
2529811,194405,9,4,6,30.0,21,4,0,16,dairy eggs,packaged cheese
2145475,115312,22,5,11,7.0,53,9,1,16,dairy eggs,cream
357654,33410,22,0,8,8.0,16,2,1,4,produce,fresh herbs
2078134,93296,8,2,21,6.0,91,3,1,16,dairy eggs,soy lactosefree
3136468,130340,47,4,9,2.0,115,15,1,7,beverages,water seltzer sparkling water
3081698,94970,6,0,14,10.0,93,10,0,3,bakery,breakfast bakery
1710521,73338,13,1,8,6.0,121,17,1,14,breakfast,cereal
414910,193856,8,0,13,7.0,6,4,1,2,other,other
2954216,61618,11,0,12,12.0,54,8,0,17,household,paper goods
282951,141924,8,0,13,4.0,123,15,0,4,produce,packaged vegetables fruits
2364407,59725,5,0,11,22.0,91,3,1,16,dairy eggs,soy lactosefree
784474,84417,15,0,20,7.0,86,2,1,16,dairy eggs,eggs
1343834,136155,32,0,8,6.0,123,11,0,4,produce,packaged vegetables fruits
945744,105478,55,0,19,17.0,91,2,1,16,dairy eggs,soy lactosefree
3203224,136973,13,3,12,12.0,41,1,1,8,pets,cat food care
3320617,161537,7,1,13,1.0,91,7,1,16,dairy eggs,soy lactosefree
2676336,39720,27,0,13,6.0,38,11,1,1,frozen,frozen meals
130059,199405,4,6,12,18.0,37,14,0,1,frozen,ice cream ice
783013,29225,17,4,14,3.0,81,8,0,15,canned goods,canned jarred vegetables
1788657,161677,1,5,12,0.0,88,8,0,13,pantry,spreads
2625566,98231,11,1,14,12.0,4,7,1,9,dry goods pasta,instant foods
2442550,182185,2,1,20,19.0,83,4,0,4,produce,fresh vegetables
1730752,61890,4,1,12,12.0,83,3,1,4,produce,fresh vegetables
1802449,92019,5,1,17,30.0,89,5,0,13,pantry,salad dressing toppings
1025537,188259,8,5,9,5.0,116,3,0,1,frozen,frozen produce
1580237,106321,19,1,11,5.0,57,2,1,14,breakfast,granola
585295,121984,48,5,7,8.0,52,3,1,1,frozen,frozen breakfast
43099,197678,1,2,7,0.0,31,4,0,7,beverages,refrigerated
3260294,27583,1,6,20,0.0,83,8,0,4,produce,fresh vegetables
2915614,183090,16,1,9,7.0,24,9,1,4,produce,fresh fruits
3050149,63193,7,6,19,5.0,123,7,1,4,produce,packaged vegetables fruits
2537342,51268,5,3,9,2.0,107,8,0,19,snacks,chips pretzels
699476,110201,17,5,10,7.0,43,3,1,3,bakery,buns rolls
1665529,73616,13,3,11,16.0,123,11,0,4,produce,packaged vegetables fruits
1788786,29279,33,2,7,4.0,66,6,0,6,international,asian foods
2127114,17155,16,3,14,1.0,117,2,0,19,snacks,nuts seeds dried fruit
1698065,94224,1,5,12,0.0,83,10,0,4,produce,fresh vegetables
2124623,144908,16,3,15,7.0,31,2,1,7,beverages,refrigerated
2801444,50769,13,5,10,7.0,24,1,1,4,produce,fresh fruits
1428896,35497,1,4,11,0.0,38,8,0,1,frozen,frozen meals
3113480,160938,3,0,15,19.0,117,13,1,19,snacks,nuts seeds dried fruit
1989807,193178,15,6,10,2.0,83,4,1,4,produce,fresh vegetables
2173233,23224,19,5,18,11.0,124,8,0,5,alcohol,spirits
1125157,138647,2,1,10,5.0,83,1,0,4,produce,fresh vegetables
2449791,141590,6,0,17,8.0,116,1,0,1,frozen,frozen produce
325828,995,34,2,13,21.0,123,10,1,4,produce,packaged vegetables fruits
377871,105429,4,2,12,21.0,43,6,0,3,bakery,buns rolls
2382871,22559,7,2,12,1.0,9,4,1,9,dry goods pasta,pasta sauce
1899662,23014,7,3,15,30.0,81,12,1,15,canned goods,canned jarred vegetables
3158356,45821,36,4,9,17.0,69,4,0,15,canned goods,soup broth bouillon
50397,101811,7,6,12,17.0,130,7,0,14,breakfast,hot cereal pancake mixes
595523,183261,6,6,22,30.0,83,5,1,4,produce,fresh vegetables
1144795,42963,3,0,10,30.0,116,4,0,1,frozen,frozen produce
234555,192629,22,0,16,2.0,88,3,1,13,pantry,spreads
44172,52891,12,1,11,6.0,27,17,0,5,alcohol,beers coolers
3026008,4720,18,6,16,6.0,81,19,0,15,canned goods,canned jarred vegetables
190367,73080,30,2,9,1.0,83,10,1,4,produce,fresh vegetables
1624683,9080,3,4,19,12.0,16,5,0,4,produce,fresh herbs
2295928,191401,20,4,20,24.0,32,1,1,4,produce,packaged produce
3081500,108841,24,0,9,3.0,19,4,1,13,pantry,oils vinegars
2669724,139894,10,6,14,7.0,72,13,0,13,pantry,condiments
106782,159675,2,4,0,30.0,16,15,0,4,produce,fresh herbs
952117,182401,75,3,14,1.0,110,22,0,13,pantry,pickled goods olives
391387,150051,26,3,12,13.0,24,7,1,4,produce,fresh fruits
1656875,104484,5,5,6,22.0,112,1,1,3,bakery,bread
2711382,19686,45,3,15,3.0,1,7,1,20,deli,prepared soups salads
1248302,107475,7,0,20,2.0,120,2,1,16,dairy eggs,yogurt
299355,69548,33,2,8,20.0,93,6,1,3,bakery,breakfast bakery
2856216,194808,6,4,13,3.0,96,7,0,20,deli,lunch meat
530929,147713,12,1,23,7.0,67,5,1,20,deli,fresh dips tapenades
1976286,66439,20,1,9,6.0,3,8,1,19,snacks,energy granola bars
469972,72380,29,6,14,6.0,91,15,1,16,dairy eggs,soy lactosefree
2888586,84423,9,1,10,7.0,21,6,1,16,dairy eggs,packaged cheese
2088028,174199,1,1,11,0.0,29,13,0,13,pantry,honeys syrups nectars
1067249,174264,16,3,12,9.0,120,7,1,16,dairy eggs,yogurt
1284659,43043,39,1,12,10.0,52,21,1,1,frozen,frozen breakfast
2899883,161041,2,6,10,30.0,49,5,1,12,meat seafood,packaged poultry
291383,134120,13,3,14,13.0,38,2,1,1,frozen,frozen meals
2687404,30745,11,6,9,17.0,24,7,1,4,produce,fresh fruits
2075849,192795,9,3,12,5.0,92,12,1,18,babies,baby food formula
921494,120200,4,4,1,13.0,37,9,1,1,frozen,ice cream ice
1186296,144824,5,2,16,22.0,66,13,1,6,international,asian foods
1299072,91511,13,4,21,27.0,59,8,1,15,canned goods,canned meals beans
943550,32598,6,2,17,22.0,31,10,0,7,beverages,refrigerated
181513,161305,5,3,19,30.0,43,12,1,3,bakery,buns rolls
1399410,201557,32,2,8,4.0,99,5,1,15,canned goods,canned fruit applesauce
375115,23230,15,3,17,26.0,37,13,0,1,frozen,ice cream ice
1960133,85058,38,6,8,7.0,24,26,1,4,produce,fresh fruits
2256300,69698,10,0,10,7.0,83,1,1,4,produce,fresh vegetables
647680,125046,38,1,12,6.0,69,6,1,15,canned goods,soup broth bouillon
